SPCD,COMMON_NAME,MAJOR_SPGRPCD,MAJOR_NAME,E_SPGRPCD,EAST_NAME,W_SPGRPCD,WEST_NAME,C_SPGRPCD,CARIBBEAN_NAME,P_SPGRPCD,PACIFIC_NAME,JENKINS_SPGRPCD,JENKINS_NAME,STOCKING_SPGRPCD,STOCKING_NAME
8296,hardy orange,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8297,Abiu,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8298,"elangel, chelangel",3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8299,eggfruit,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8300,cocuyo,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8301,redmammee,3,Soft hardwoods,53.0,Tropical and subtropical palms,53.0,Tropical and subtropical palms,53.0,Tropical and subtropical palms,,,8,Mixed hardwood,37.0,Average hardwood
8302,bullytree,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8303,lalahag,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8304,alaa,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8305,mammee sapote,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8306,pouteria,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8307,ahgao,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8308,Premna pubescens,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8309,aloalo,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8310,Premna,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8311,Prestoea acuminata,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8313,Carolina poplar,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,6,Aspen/alder/cottonwood-willow,37.0,Average hardwood
8314,gray poplar,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,6,Aspen/alder/cottonwood-willow,37.0,Average hardwood
8315,Hawaii pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8316,Maui pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8317,Kilauea pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8318,Mt. Eke pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8319,Makaleha pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8320,loulu lelo,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8321,Waianae Range pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8322,Lanai pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8323,loulu,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8324,Limahuli Valley pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8325,Molokai pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8326,Koolau Range pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8327,Alakai Swamp pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8328,Kamalo pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8329,fan palm,3,Soft hardwoods,53.0,Tropical and subtropical palms,53.0,Tropical and subtropical palms,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8330,Waioli Valley pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8331,Nihoa pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8336,lands of papa pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8337,pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8338,stickybud pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8339,poleline pritchardia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,53.0,Tropical and subtropical palms,8,Mixed hardwood,37.0,Average hardwood
8340,guasimilla,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8341,fua lole,4,Hard hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8342,jand,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8343,mesquite,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8344,kiawe,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8345,Carolina laurelcherry,4,Hard hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8346,West Indian cherry,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8347,western cherry laurel,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8348,cherry plum,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8349,Prunus serotina,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8350,apricot,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8351,sweet almond,4,Hard hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8352,false breadnut,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8353,Florida cherry palm,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8354,mountain guava,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8355,strawberry guava,3,Soft hardwoods,43.0,Eastern noncommercial hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8356,guava,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8357,Yoshino flowering cherry,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8358,Psidium longipes,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8359,Sintenis' guava,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8360,Japanese plum,4,Hard hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8361,cachimbo-cumun,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8362,palo de cachimbo,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8363,Browne's wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8364,Psychotria domingensis,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8365,Koolau Range wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8366,largeflower wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8367,cachimbo grande,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8368,chimei,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8369,Kauai wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8370,Waianae Range wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8373,kopikoula,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8377,woodland wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8382,Oahu wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8386,milolii kopiwai,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8387,matalafi,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8388,kopiko kea,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8389,cachimbo de gato,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8390,aplohkateng,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8391,cachimbo de maricao,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8392,forest wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8393,opiko,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8394,thicket wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8395,floating balsamo,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8397,hairy wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8398,Psychotria rhombocarpa,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8399,Psychotria rotensis,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8400,wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8401,leatherleaf wild coffee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8402,alahee,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8403,common hoptree,3,Soft hardwoods,55.0,Urban-specific hardwoods,55.0,Urban-specific hardwoods,,,,,8,Mixed hardwood,37.0,Average hardwood
8404,Kauai pteralyxia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8405,ridged pteralyxia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8406,pteralyxia,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8407,pterocarpus,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,8,Mixed hardwood,37.0,Average hardwood
8408,Burma padauk,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
8409,Malabar kino,3,Soft hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,54.0,Tropical and subtropical hardwoods,,,8,Mixed hardwood,37.0,Average hardwood
